,name,trajectory,steps
10,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
11,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [9, 10], [10, 10], [10, 11], [10, 12], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",21
12,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",17
13,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [7, 7], [8, 7], [8, 8], [8, 7], [8, 6], [7, 6], [8, 6], [9, 6], [9, 5], [8, 5], [8, 4], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [5, 3], [6, 3], [6, 2], [7, 2], [8, 2], [7, 2], [8, 2], [9, 2], [9, 3], [8, 3], [7, 3], [6, 3], [6, 4], [6, 3], [5, 3], [5, 2], [4, 2], [4, 3], [3, 3], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",49
14,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
15,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [7, 7], [8, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",17
16,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
17,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [3, 6], [2, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
18,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 6], [7, 6], [8, 6], [7, 6], [8, 6], [7, 6], [7, 7], [8, 7], [7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [0, 11], [1, 11], [1, 12], [1, 13]]",27
19,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [7, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [3, 8], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",19
20,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [8, 6], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",19
21,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
22,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
23,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [8, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",19
24,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
25,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [9, 8], [10, 8], [9, 8], [9, 9], [8, 9], [9, 9], [10, 9], [11, 9], [11, 8], [10, 8], [10, 7], [9, 7], [9, 8], [8, 8], [9, 8], [8, 8], [9, 8], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",35
26,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",23
27,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
28,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
29,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 6], [7, 6], [7, 7], [6, 7], [5, 7], [5, 6], [5, 7], [4, 7], [3, 7], [3, 6], [2, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",23
30,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
31,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
32,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [7, 5], [7, 6], [7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [9, 8], [9, 9], [9, 8], [8, 8], [8, 9], [9, 9], [9, 8], [10, 8], [10, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [11, 8], [11, 7], [11, 6], [10, 6], [10, 5], [10, 4], [11, 4], [11, 3], [12, 3], [13, 3], [12, 3], [12, 2], [11, 2], [11, 3], [11, 4], [11, 5], [12, 5], [11, 5], [10, 5], [10, 4], [11, 4], [11, 5], [10, 5], [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [8, 5], [8, 4], [9, 4], [9, 3], [9, 4], [9, 5], [9, 4], [9, 3], [9, 2], [8, 2], [8, 1], [9, 1], [8, 1], [7, 1], [6, 1], [6, 0], [5, 0], [4, 0], [5, 0], [4, 0], [4, 0], [3, 0], [4, 0], [4, 0], [4, 1], [4, 0], [5, 0], [6, 0], [6, 1], [6, 0], [6, 0], [7, 0], [6, 0], [7, 0], [6, 0], [7, 0], [7, 1], [7, 0], [7, 1], [7, 2], [7, 1], [6, 1], [7, 1], [7, 0], [8, 0], [9, 0], [10, 0], [10, 0], [9, 0], [9, 0], [9, 0], [8, 0], [9, 0], [10, 0], [9, 0], [10, 0], [11, 0], [10, 0], [11, 0], [10, 0], [9, 0], [9, 0], [8, 0], [9, 0], [8, 0], [7, 0], [6, 0], [6, 0], [7, 0], [7, 1], [8, 1], [8, 2], [8, 1], [8, 0], [7, 0], [6, 0], [5, 0], [6, 0], [5, 0], [5, 1], [4, 1], [4, 2], [3, 2], [3, 3], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",147
33,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [7, 7], [8, 7], [8, 8], [7, 8], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",21
34,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
35,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [8, 6], [9, 6], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [10, 9], [11, 9], [12, 9], [12, 8], [13, 8], [13, 7], [14, 7], [14, 7], [13, 7], [14, 7], [14, 6], [13, 6], [14, 6], [14, 7], [13, 7], [13, 8], [13, 9], [13, 8], [12, 8], [13, 8], [13, 7], [13, 6], [13, 5], [13, 6], [13, 5], [14, 5], [14, 5], [14, 5], [13, 5], [12, 5], [12, 4], [12, 5], [12, 6], [11, 6], [10, 6], [10, 7], [10, 8], [9, 8], [9, 9], [9, 10], [9, 11], [9, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",68
36,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
37,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [10, 9], [10, 10], [11, 10], [11, 11], [10, 11], [11, 11], [10, 11], [10, 12], [10, 13], [9, 13], [8, 13], [7, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",25
38,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [8, 6], [9, 6], [9, 5], [10, 5], [10, 4], [10, 5], [9, 5], [8, 5], [8, 6], [7, 6], [6, 6], [7, 6], [7, 5], [6, 5], [6, 4], [7, 4], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [0, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",35
39,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
40,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
41,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [8, 5], [7, 5], [7, 6], [8, 6], [8, 5], [8, 6], [8, 5], [8, 4], [8, 5], [9, 5], [10, 5], [10, 4], [10, 5], [11, 5], [10, 5], [9, 5], [9, 6], [8, 6], [8, 7], [9, 7], [9, 6], [10, 6], [10, 5], [10, 6], [11, 6], [10, 6], [11, 6], [11, 5], [12, 5], [12, 4], [13, 4], [13, 3], [13, 2], [14, 2], [14, 1], [14, 1], [14, 2], [13, 2], [13, 1], [13, 0], [14, 0], [14, 1], [13, 1], [12, 1], [12, 0], [12, 1], [12, 2], [12, 3], [11, 3], [11, 4], [11, 3], [11, 2], [12, 2], [12, 3], [13, 3], [14, 3], [13, 3], [14, 3], [14, 4], [14, 4], [14, 3], [14, 2], [13, 2], [13, 1], [14, 1], [13, 1], [13, 0], [12, 0], [12, 1], [12, 0], [11, 0], [10, 0], [10, 0], [10, 0], [11, 0], [12, 0], [11, 0], [11, 0], [11, 1], [11, 2], [12, 2], [11, 2], [12, 2], [11, 2], [11, 3], [12, 3], [12, 2], [11, 2], [12, 2], [13, 2], [14, 2], [14, 3], [14, 2], [14, 2], [14, 1], [14, 2], [13, 2], [14, 2], [14, 3], [14, 2], [14, 2], [14, 2], [14, 2], [14, 1], [14, 2], [14, 2], [14, 2], [14, 3], [14, 3], [14, 3], [14, 2], [14, 1], [14, 0], [13, 0], [13, 0], [12, 0], [11, 0], [11, 1], [11, 0], [12, 0], [12, 0], [11, 0], [12, 0], [12, 0], [12, 1], [12, 0], [13, 0], [14, 0], [14, 1], [14, 2], [14, 2], [14, 3], [14, 2], [14, 1], [14, 0], [13, 0], [12, 0], [11, 0], [10, 0], [9, 0], [10, 0], [10, 0], [9, 0], [8, 0], [8, 1], [9, 1], [10, 1], [9, 1], [8, 1], [9, 1], [9, 0], [10, 0], [10, 1], [11, 1], [11, 0], [12, 0], [12, 0], [13, 0], [13, 1], [12, 1], [12, 2], [13, 2], [13, 3], [12, 3], [13, 3], [13, 2], [12, 2], [13, 2], [14, 2], [13, 2], [13, 1], [14, 1], [14, 1], [14, 0], [14, 1], [14, 2], [14, 1], [14, 1], [14, 2], [13, 2], [12, 2], [13, 2], [13, 1], [13, 2], [13, 1], [13, 0], [13, 1], [12, 1], [12, 2], [13, 2], [12, 2], [13, 2], [13, 1], [13, 2], [12, 2], [12, 3], [12, 2], [12, 1], [12, 0], [13, 0], [14, 0], [13, 0], [12, 0], [11, 0], [10, 0], [10, 1], [11, 1], [12, 1], [12, 0], [13, 0], [13, 0], [13, 1], [13, 2], [12, 2], [13, 2], [13, 3], [12, 3], [12, 4], [12, 3], [11, 3], [11, 4], [12, 4], [12, 3], [13, 3], [12, 3], [13, 3], [13, 2], [14, 2], [14, 1], [14, 0], [14, 0], [13, 0], [14, 0], [14, 0], [14, 1], [14, 0], [14, 0], [14, 1], [14, 0], [14, 1], [14, 0], [14, 0], [14, 0], [14, 0], [14, 1], [14, 2], [14, 2], [14, 2], [13, 2], [14, 2], [14, 1], [14, 0], [14, 1], [14, 0], [14, 0], [14, 1], [14, 2], [14, 1], [13, 1], [12, 1], [11, 1], [11, 2], [12, 2], [12, 1], [13, 1], [12, 1], [13, 1], [13, 2], [13, 3], [13, 4], [14, 4], [13, 4], [14, 4], [14, 4], [13, 4], [13, 3], [13, 2], [13, 3], [13, 2], [14, 2], [14, 1], [14, 0], [13, 0], [13, 0], [12, 0], [13, 0], [14, 0], [14, 0], [14, 0], [14, 1], [14, 1], [14, 2], [13, 2], [14, 2], [14, 3], [14, 2], [13, 2], [12, 2], [11, 2], [10, 2], [9, 2], [10, 2], [9, 2], [10, 2], [10, 3], [11, 3], [11, 4], [11, 3], [10, 3], [9, 3], [8, 3], [8, 4], [7, 4], [7, 3], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1], [9, 0], [9, 1], [9, 0], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1], [13, 2], [13, 1], [12, 1], [13, 1], [13, 2], [13, 3], [14, 3], [14, 3], [13, 3], [12, 3], [12, 2], [11, 2], [10, 2], [9, 2], [10, 2], [11, 2], [11, 3], [12, 3], [13, 3], [13, 2], [12, 2], [11, 2], [11, 3], [11, 4], [11, 3], [11, 4], [10, 4], [9, 4], [10, 4], [10, 3], [10, 2], [10, 1], [9, 1], [9, 0], [8, 0], [7, 0], [7, 0], [6, 0], [6, 0], [6, 0], [5, 0], [5, 0], [5, 0], [5, 0], [5, 1], [6, 1], [6, 2], [6, 3], [7, 3], [7, 4], [6, 4], [6, 5], [6, 4], [6, 5], [6, 4], [7, 4], [7, 3], [8, 3], [7, 3], [7, 2], [7, 3], [7, 4], [7, 3], [8, 3], [7, 3], [7, 4], [6, 4], [6, 5], [5, 5], [5, 6], [4, 6], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",416
42,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [7, 11], [7, 10], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",19
43,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [10, 9], [10, 10], [9, 10], [10, 10], [11, 10], [10, 10], [10, 9], [10, 10], [11, 10], [10, 10], [9, 10], [10, 10], [11, 10], [11, 9], [10, 9], [10, 10], [9, 10], [9, 11], [9, 12], [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",35
44,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 7], [7, 6], [8, 6], [9, 6], [9, 5], [9, 6], [9, 7], [10, 7], [10, 8], [10, 7], [10, 6], [10, 7], [9, 7], [10, 7], [10, 8], [10, 9], [11, 9], [11, 10], [12, 10], [11, 10], [11, 9], [11, 10], [11, 9], [12, 9], [12, 10], [11, 10], [11, 11], [11, 10], [12, 10], [11, 10], [11, 11], [11, 12], [11, 11], [11, 12], [11, 13], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [6, 12], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",49
45,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [8, 6], [7, 6], [6, 6], [7, 6], [7, 7], [7, 6], [8, 6], [8, 7], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [7, 5], [6, 5], [6, 6], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",31
46,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 6], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4], [4, 4], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",23
47,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [5, 7], [5, 6], [6, 6], [5, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",19
48,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 8], [8, 7], [7, 7], [7, 8], [8, 8], [9, 8], [9, 9], [9, 10], [9, 11], [10, 11], [10, 10], [10, 9], [10, 8], [10, 9], [10, 10], [10, 11], [11, 11], [10, 11], [10, 12], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",33
49,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [6, 6], [5, 6], [6, 6], [5, 6], [4, 6], [5, 6], [5, 5], [5, 4], [6, 4], [5, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",27
50,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
51,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
52,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
53,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
54,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
55,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
56,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [6, 6], [6, 5], [5, 5], [6, 5], [6, 4], [5, 4], [4, 4], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",21
57,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 6], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
58,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
59,isMutiGoal0episodes4000step_agent,"[[7, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [6, 5], [6, 6], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",23
60,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
61,isMutiGoal0episodes4000step_agent,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
62,isMutiGoal0episodes4000step_agent,"[[7, 7], [7, 6], [8, 6], [8, 7], [9, 7], [10, 7], [9, 7], [9, 6], [8, 6], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",23
